REGION,Doedsaarsag,Koen2,Alder2,Aar,VAERDI
Region Syddanmark,A-02 Kræft,Begge køn,85+,2010,521
Region Syddanmark,A-02 Kræft,Begge køn,85+,2011,593
Region Syddanmark,A-02 Kræft,Begge køn,85+,2012,621
Region Syddanmark,A-02 Kræft,Begge køn,85+,2013,589
Region Syddanmark,A-02 Kræft,Begge køn,85+,2014,620
Region Syddanmark,A-02 Kræft,Begge køn,85+,2015,686
Region Syddanmark,A-02 Kræft,Begge køn,85+,2016,663
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2002,104
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2003,106
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2004,87
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2005,106
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2006,97
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2007,72
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2008,79
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2009,79
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2010,52
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2011,71
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2012,92
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2013,60
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2014,73
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2015,71
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,Alle aldre,2016,80
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2002,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2003,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2004,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2005,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2009,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,0-4,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2002,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2003,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2004,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2005,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2006,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2009,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,15-19,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2002,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2003,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2004,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2009,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,20-24,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2002,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2003,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2004,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2005,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2009,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,25-29,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2002,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2003,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2004,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2007,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2009,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,30-34,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2002,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2003,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2004,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2005,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2006,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2008,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2009,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,35-39,2016,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2002,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2003,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2004,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2009,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2011,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2013,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,40-44,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2002,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2003,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2004,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2007,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2008,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2009,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2010,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2012,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2014,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,45-49,2016,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2002,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2003,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2004,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2006,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2007,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2008,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2009,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2011,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2012,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2013,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2014,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,50-54,2016,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2002,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2003,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2004,6
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2006,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2007,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2008,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2009,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2010,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2011,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2012,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2013,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2014,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2015,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,55-59,2016,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2002,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2003,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2004,6
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2005,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2006,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2007,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2008,-
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2009,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2010,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2011,6
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2012,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2013,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2014,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2015,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,60-64,2016,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2002,8
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2003,10
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2004,8
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2005,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2006,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2007,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2008,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2009,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2010,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2011,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2012,8
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2013,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2014,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2015,6
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,65-69,2016,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2002,12
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2003,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2004,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2005,8
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2006,11
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2007,12
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2008,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2009,7
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2010,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2011,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2012,8
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2013,<5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2014,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2015,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,70-74,2016,10
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2002,23
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2003,22
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2004,12
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2005,14
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2006,14
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2007,7
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2008,14
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2009,12
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2010,5
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2011,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2012,23
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2013,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2014,10
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2015,15
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,75-79,2016,7
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2002,26
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2003,20
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2004,21
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2005,27
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2006,19
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2007,17
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2008,15
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2009,16
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2010,11
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2011,11
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2012,22
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2013,9
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2014,18
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2015,13
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,80-84,2016,20
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2002,23
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2003,34
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2004,26
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2005,33
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2006,41
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2007,25
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2008,34
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2009,28
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2010,23
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2011,29
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2012,25
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2013,27
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2014,32
Region Syddanmark,A-03 Andre svulster (anden neoplasi),Begge køn,85+,2015,25
